Gene stable ID	Gene name	NCBI gene ID	Protein stable ID
ENSG00000158258	CLSTN2	64084	ENSP00000402460
ENSG00000158258	CLSTN2	64084	
ENSG00000255408	PCDHA3	56145	ENSP00000429808
ENSG00000255408	PCDHA3	56145	ENSP00000434086
ENSG00000185666	SYN3	8224	ENSP00000351614
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	
ENSG00000185666	SYN3	8224	ENSP00000395794
ENSG00000185666	SYN3	8224	ENSP00000388582
ENSG00000185666	SYN3	8224	ENSP00000477861
ENSG00000185666	SYN3	8224	ENSP00000330219
ENSG00000278220	CLN8	2055	ENSP00000488606
ENSG00000278220	CLN8	2055	
ENSG00000278220	CLN8	2055	
ENSG00000278220	CLN8	2055	ENSP00000482713
ENSG00000278220	CLN8	2055	ENSP00000488211
ENSG00000278220	CLN8	2055	
ENSG00000278220	CLN8	2055	
ENSG00000117016	RIMS3	9783	ENSP00000361769
ENSG00000117016	RIMS3	9783	ENSP00000361768
ENSG00000155961	RAB39B	116442	ENSP00000358466
ENSG00000275979	CNOT3	4849	ENSP00000483968
ENSG00000275979	CNOT3	4849	ENSP00000483882
ENSG00000275979	CNOT3	4849	ENSP00000484369
ENSG00000071246	VASH1	22846	ENSP00000167106
ENSG00000071246	VASH1	22846	ENSP00000451613
ENSG00000071246	VASH1	22846	
ENSG00000071246	VASH1	22846	
ENSG00000071246	VASH1	22846	ENSP00000451908
ENSG00000166847	DCTN5	84516	ENSP00000300087
ENSG00000166847	DCTN5	84516	ENSP00000454691
ENSG00000166847	DCTN5	84516	ENSP00000457585
ENSG00000166847	DCTN5	84516	ENSP00000456137
ENSG00000166847	DCTN5	84516	ENSP00000456483
ENSG00000166847	DCTN5	84516	ENSP00000455685
ENSG00000166847	DCTN5	84516	ENSP00000458354
ENSG00000166847	DCTN5	84516	
ENSG00000172893	DHCR7	1717	ENSP00000432256
ENSG00000172893	DHCR7	1717	ENSP00000384739
ENSG00000172893	DHCR7	1717	ENSP00000347717
ENSG00000172893	DHCR7	1717	ENSP00000435011
ENSG00000172893	DHCR7	1717	ENSP00000435956
ENSG00000172893	DHCR7	1717	ENSP00000435047
ENSG00000172893	DHCR7	1717	
ENSG00000172893	DHCR7	1717	ENSP00000435668
ENSG00000172893	DHCR7	1717	ENSP00000435707
ENSG00000172893	DHCR7	1717	ENSP00000432589
ENSG00000172893	DHCR7	1717	ENSP00000435058
ENSG00000172893	DHCR7	1717	ENSP00000436007
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	ENSP00000393320
ENSG00000167085	PHB	5245	ENSP00000426433
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	ENSP00000422182
ENSG00000167085	PHB	5245	ENSP00000407828
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	ENSP00000410680
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	
ENSG00000167085	PHB	5245	ENSP00000479488
ENSG00000167085	PHB	5245	ENSP00000425035
ENSG00000167085	PHB	5245	ENSP00000484113
ENSG00000167085	PHB	5245	ENSP00000300408
ENSG00000136099	PCDH8	5100	ENSP00000367177
ENSG00000136099	PCDH8	5100	ENSP00000341350
ENSG00000136099	PCDH8	5100	
ENSG00000184588	PDE4B	5142	ENSP00000332116
ENSG00000184588	PDE4B	5142	ENSP00000342637
ENSG00000184588	PDE4B	5142	ENSP00000392947
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	ENSP00000397548
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	ENSP00000432400
ENSG00000184588	PDE4B	5142	ENSP00000431909
ENSG00000184588	PDE4B	5142	ENSP00000360084
ENSG00000184588	PDE4B	5142	ENSP00000437249
ENSG00000184588	PDE4B	5142	ENSP00000436104
ENSG00000184588	PDE4B	5142	ENSP00000432592
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	
ENSG00000184588	PDE4B	5142	
ENSG00000101405	OXT	5020	ENSP00000217386
ENSG00000185246	PRPF39	55015	ENSP00000348010
ENSG00000185246	PRPF39	55015	ENSP00000452428
ENSG00000185246	PRPF39	55015	
ENSG00000185246	PRPF39	55015	
ENSG00000185246	PRPF39	55015	ENSP00000390867
ENSG00000185246	PRPF39	55015	ENSP00000451334
ENSG00000185246	PRPF39	55015	ENSP00000451331
ENSG00000185246	PRPF39	55015	
ENSG00000185246	PRPF39	55015	ENSP00000451988
ENSG00000185246	PRPF39	55015	ENSP00000452516
ENSG00000185246	PRPF39	55015	
ENSG00000185246	PRPF39	55015	
ENSG00000118200	CAMSAP2	23271	ENSP00000351684
ENSG00000118200	CAMSAP2	23271	ENSP00000416800
ENSG00000118200	CAMSAP2	23271	ENSP00000236925
ENSG00000118200	CAMSAP2	23271	
ENSG00000118200	CAMSAP2	23271	ENSP00000395365
ENSG00000118200	CAMSAP2	23271	ENSP00000434766
ENSG00000106688	SLC1A1	6505	ENSP00000262352
ENSG00000106688	SLC1A1	6505	
ENSG00000106688	SLC1A1	6505	ENSP00000414620
ENSG00000116984	MTR	4548	ENSP00000355536
ENSG00000116984	MTR	4548	
ENSG00000116984	MTR	4548	ENSP00000355535
ENSG00000116984	MTR	4548	
ENSG00000116984	MTR	4548	ENSP00000441845
ENSG00000113100	CDH9	1007	ENSP00000231021
ENSG00000113100	CDH9	1007	
ENSG00000113100	CDH9	1007	
ENSG00000113100	CDH9	1007	ENSP00000426239
ENSG00000113100	CDH9	1007	ENSP00000422538
ENSG00000134160	TRPM1	4308	ENSP00000380897
ENSG00000134160	TRPM1	4308	ENSP00000256552
ENSG00000134160	TRPM1	4308	ENSP00000453644
ENSG00000134160	TRPM1	4308	ENSP00000453119
ENSG00000134160	TRPM1	4308	ENSP00000453477
ENSG00000134160	TRPM1	4308	ENSP00000452946
ENSG00000134160	TRPM1	4308	
ENSG00000134160	TRPM1	4308	
ENSG00000134160	TRPM1	4308	ENSP00000454077
ENSG00000134160	TRPM1	4308	
ENSG00000134160	TRPM1	4308	ENSP00000453851
ENSG00000134160	TRPM1	4308	ENSP00000437849
ENSG00000155966	AFF2	2334	ENSP00000359489
ENSG00000155966	AFF2	2334	ENSP00000345459
ENSG00000155966	AFF2	2334	ENSP00000359487
ENSG00000155966	AFF2	2334	ENSP00000359486
ENSG00000155966	AFF2	2334	ENSP00000286437
ENSG00000070371	CLTCL1	8218	ENSP00000485020
ENSG00000070371	CLTCL1	8218	ENSP00000441158
ENSG00000070371	CLTCL1	8218	
ENSG00000070371	CLTCL1	8218	ENSP00000479237
ENSG00000070371	CLTCL1	8218	ENSP00000481031
ENSG00000070371	CLTCL1	8218	
ENSG00000070371	CLTCL1	8218	ENSP00000480709
ENSG00000070371	CLTCL1	8218	ENSP00000443582
ENSG00000070371	CLTCL1	8218	
ENSG00000070371	CLTCL1	8218	ENSP00000396140
ENSG00000070371	CLTCL1	8218	
ENSG00000070371	CLTCL1	8218	ENSP00000443264
ENSG00000183230	CTNNA3	29119	ENSP00000389714
ENSG00000183230	CTNNA3	29119	
ENSG00000183230	CTNNA3	29119	ENSP00000477144
ENSG00000183230	CTNNA3	29119	ENSP00000330570
ENSG00000183230	CTNNA3	29119	ENSP00000441444
ENSG00000132294	EFR3A	23167	ENSP00000254624
ENSG00000132294	EFR3A	23167	ENSP00000430512
ENSG00000132294	EFR3A	23167	ENSP00000490312
ENSG00000132294	EFR3A	23167	ENSP00000428844
ENSG00000132294	EFR3A	23167	ENSP00000428086
ENSG00000132294	EFR3A	23167	
ENSG00000132294	EFR3A	23167	
ENSG00000132294	EFR3A	23167	
ENSG00000104738	MCM4	4173	ENSP00000430329
ENSG00000104738	MCM4	4173	ENSP00000430194
ENSG00000104738	MCM4	4173	ENSP00000262105
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	ENSP00000427829
ENSG00000104738	MCM4	4173	ENSP00000428833
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	ENSP00000427875
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	ENSP00000430864
ENSG00000104738	MCM4	4173	
ENSG00000104738	MCM4	4173	
ENSG00000148180	GSN	2934	ENSP00000362929
ENSG00000148180	GSN	2934	ENSP00000404226
ENSG00000148180	GSN	2934	ENSP00000362914
ENSG00000148180	GSN	2934	
ENSG00000148180	GSN	2934	ENSP00000409358
ENSG00000148180	GSN	2934	
ENSG00000148180	GSN	2934	ENSP00000489067
ENSG00000148180	GSN	2934	ENSP00000377882
ENSG00000148180	GSN	2934	ENSP00000445823
ENSG00000148180	GSN	2934	ENSP00000362924
ENSG00000148180	GSN	2934	
ENSG00000148180	GSN	2934	
ENSG00000148180	GSN	2934	ENSP00000362912
ENSG00000148180	GSN	2934	
ENSG00000148180	GSN	2934	
ENSG00000153291	SLC25A27	9481	ENSP00000360398
ENSG00000153291	SLC25A27	9481	ENSP00000474781
ENSG00000153291	SLC25A27	9481	
ENSG00000153291	SLC25A27	9481	ENSP00000474429
ENSG00000153291	SLC25A27	9481	ENSP00000474828
ENSG00000153291	SLC25A27	9481	ENSP00000473804
ENSG00000153291	SLC25A27	9481	
ENSG00000153291	SLC25A27	9481	ENSP00000412024
ENSG00000274474	YWHAE	7531	ENSP00000487356
ENSG00000274474	YWHAE	7531	ENSP00000487228
ENSG00000274474	YWHAE	7531	ENSP00000481059
ENSG00000274474	YWHAE	7531	ENSP00000486697
ENSG00000274474	YWHAE	7531	ENSP00000487432
ENSG00000274474	YWHAE	7531	ENSP00000486352
ENSG00000274474	YWHAE	7531	ENSP00000487508
ENSG00000274474	YWHAE	7531	
ENSG00000274474	YWHAE	7531	
ENSG00000274474	YWHAE	7531	
ENSG00000274474	YWHAE	7531	
ENSG00000274474	YWHAE	7531	
ENSG00000274474	YWHAE	7531	
ENSG00000172005	MAL	4118	
ENSG00000172005	MAL	4118	ENSP00000310880
ENSG00000172005	MAL	4118	ENSP00000306568
ENSG00000172005	MAL	4118	ENSP00000304924
ENSG00000172005	MAL	4118	ENSP00000322860
ENSG00000076716	GPC4	2239	ENSP00000359864
ENSG00000197635	DPP4	1803	
ENSG00000197635	DPP4	1803	ENSP00000410264
ENSG00000197635	DPP4	1803	ENSP00000486421
ENSG00000197635	DPP4	1803	
ENSG00000197635	DPP4	1803	ENSP00000401359
ENSG00000197635	DPP4	1803	
ENSG00000197635	DPP4	1803	ENSP00000353731
ENSG00000197635	DPP4	1803	ENSP00000402259
ENSG00000197635	DPP4	1803	
ENSG00000197635	DPP4	1803	
ENSG00000197635	DPP4	1803	
ENSG00000228454	C4B	721	ENSP00000364321
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	
ENSG00000228454	C4B	721	ENSP00000447600
ENSG00000110436	SLC1A2	6506	ENSP00000278379
ENSG00000110436	SLC1A2	6506	ENSP00000379099
ENSG00000110436	SLC1A2	6506	ENSP00000379102
ENSG00000110436	SLC1A2	6506	ENSP00000435406
ENSG00000110436	SLC1A2	6506	
ENSG00000110436	SLC1A2	6506	ENSP00000476124
ENSG00000110436	SLC1A2	6506	ENSP00000436029
ENSG00000110436	SLC1A2	6506	ENSP00000406133
ENSG00000118432	CNR1	1268	ENSP00000358513
ENSG00000118432	CNR1	1268	ENSP00000358511
ENSG00000118432	CNR1	1268	ENSP00000446819
ENSG00000118432	CNR1	1268	ENSP00000355418
ENSG00000118432	CNR1	1268	ENSP00000420188
ENSG00000118432	CNR1	1268	ENSP00000412192
ENSG00000118432	CNR1	1268	ENSP00000446702
ENSG00000154767	XPC	7508	ENSP00000285021
ENSG00000154767	XPC	7508	ENSP00000424548
ENSG00000154767	XPC	7508	
ENSG00000154767	XPC	7508	
ENSG00000154767	XPC	7508	
ENSG00000154767	XPC	7508	
ENSG00000154767	XPC	7508	ENSP00000423867
ENSG00000087460	GNAS	2778	ENSP00000323571
ENSG00000087460	GNAS	2778	ENSP00000360139
ENSG00000087460	GNAS	2778	ENSP00000360115
ENSG00000087460	GNAS	2778	ENSP00000392000
ENSG00000087460	GNAS	2778	ENSP00000416234
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000360141
ENSG00000087460	GNAS	2778	ENSP00000360140
ENSG00000087460	GNAS	2778	ENSP00000360143
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000302237
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000491441
ENSG00000087460	GNAS	2778	ENSP00000412424
ENSG00000087460	GNAS	2778	ENSP00000265621
ENSG00000087460	GNAS	2778	ENSP00000412356
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000474219
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000360136
ENSG00000087460	GNAS	2778	ENSP00000360126
ENSG00000087460	GNAS	2778	ENSP00000346328
ENSG00000087460	GNAS	2778	ENSP00000265620
ENSG00000087460	GNAS	2778	ENSP00000360122
ENSG00000087460	GNAS	2778	ENSP00000345971
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000474802
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	
ENSG00000087460	GNAS	2778	ENSP00000304472
ENSG00000234745	HLA-B	3106	
ENSG00000234745	HLA-B	3106	
ENSG00000234745	HLA-B	3106	ENSP00000399168
ENSG00000234745	HLA-B	3106	
ENSG00000234745	HLA-B	3106	
ENSG00000234745	HLA-B	3106	ENSP00000405931
ENSG00000234745	HLA-B	3106	
ENSG00000234745	HLA-B	3106	ENSP00000491291
ENSG00000234745	HLA-B	3106	ENSP00000491275
ENSG00000234745	HLA-B	3106	ENSP00000491739
ENSG00000131042	LILRB2	10288	ENSP00000375628
ENSG00000131042	LILRB2	10288	ENSP00000319960
ENSG00000131042	LILRB2	10288	ENSP00000394130
ENSG00000131042	LILRB2	10288	ENSP00000375626
ENSG00000131042	LILRB2	10288	
ENSG00000131042	LILRB2	10288	ENSP00000375629
ENSG00000131042	LILRB2	10288	
ENSG00000131042	LILRB2	10288	ENSP00000410117
ENSG00000274941	CNOT3	4849	ENSP00000480258
ENSG00000274941	CNOT3	4849	ENSP00000478280
ENSG00000274941	CNOT3	4849	ENSP00000483450
ENSG00000088038	CNOT3	4849	ENSP00000221232
ENSG00000088038	CNOT3	4849	
ENSG00000088038	CNOT3	4849	ENSP00000351159
ENSG00000088038	CNOT3	4849	ENSP00000398463
ENSG00000088038	CNOT3	4849	ENSP00000483360
ENSG00000088038	CNOT3	4849	ENSP00000401703
ENSG00000088038	CNOT3	4849	
ENSG00000088038	CNOT3	4849	
ENSG00000088038	CNOT3	4849	ENSP00000420064
ENSG00000088038	CNOT3	4849	ENSP00000411587
ENSG00000187775	DNAH17	8632	ENSP00000466150
ENSG00000187775	DNAH17	8632	ENSP00000465516
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	
ENSG00000187775	DNAH17	8632	ENSP00000374490
ENSG00000103855	CD276	80381	ENSP00000455366
ENSG00000103855	CD276	80381	ENSP00000320084
ENSG00000103855	CD276	80381	ENSP00000441087
ENSG00000103855	CD276	80381	ENSP00000453907
ENSG00000103855	CD276	80381	ENSP00000452649
ENSG00000103855	CD276	80381	ENSP00000452736
ENSG00000103855	CD276	80381	ENSP00000454258
ENSG00000103855	CD276	80381	ENSP00000453330
ENSG00000103855	CD276	80381	ENSP00000452905
ENSG00000103855	CD276	80381	ENSP00000453336
ENSG00000103855	CD276	80381	ENSP00000456657
ENSG00000103855	CD276	80381	ENSP00000452669
ENSG00000103855	CD276	80381	ENSP00000454940
ENSG00000103855	CD276	80381	ENSP00000453014
ENSG00000103855	CD276	80381	
ENSG00000103855	CD276	80381	ENSP00000453842
ENSG00000103855	CD276	80381	
ENSG00000103855	CD276	80381	
ENSG00000103855	CD276	80381	ENSP00000320058
ENSG00000104863	LIN7B	64130	ENSP00000375737
ENSG00000104863	LIN7B	64130	ENSP00000221459
ENSG00000104863	LIN7B	64130	ENSP00000472804
ENSG00000104863	LIN7B	64130	ENSP00000474643
ENSG00000104863	LIN7B	64130	
ENSG00000104863	LIN7B	64130	
ENSG00000104863	LIN7B	64130	
ENSG00000109906	ZBTB16	7704	ENSP00000338157
ENSG00000109906	ZBTB16	7704	
ENSG00000109906	ZBTB16	7704	ENSP00000437716
ENSG00000109906	ZBTB16	7704	ENSP00000443013
ENSG00000109906	ZBTB16	7704	ENSP00000376721
ENSG00000109906	ZBTB16	7704	ENSP00000445047
ENSG00000109906	ZBTB16	7704	
ENSG00000109906	ZBTB16	7704	
ENSG00000109906	ZBTB16	7704	
ENSG00000070808	CAMK2A	815	ENSP00000261793
ENSG00000070808	CAMK2A	815	
ENSG00000070808	CAMK2A	815	ENSP00000381412
ENSG00000070808	CAMK2A	815	
ENSG00000070808	CAMK2A	815	ENSP00000427580
ENSG00000070808	CAMK2A	815	ENSP00000426607
ENSG00000070808	CAMK2A	815	
ENSG00000274780	PHRF1	57661	ENSP00000488293
ENSG00000274780	PHRF1	57661	ENSP00000483129
ENSG00000274780	PHRF1	57661	ENSP00000487908
ENSG00000274780	PHRF1	57661	ENSP00000487848
ENSG00000274780	PHRF1	57661	ENSP00000488773
ENSG00000274780	PHRF1	57661	
ENSG00000150764	DIXDC1	85458	ENSP00000434130
ENSG00000150764	DIXDC1	85458	ENSP00000394352
ENSG00000150764	DIXDC1	85458	
ENSG00000150764	DIXDC1	85458	ENSP00000479434
ENSG00000150764	DIXDC1	85458	ENSP00000480808
ENSG00000150764	DIXDC1	85458	
ENSG00000150764	DIXDC1	85458	
ENSG00000150764	DIXDC1	85458	
ENSG00000150764	DIXDC1	85458	
ENSG00000136944	LMX1B	4010	ENSP00000436930
ENSG00000136944	LMX1B	4010	ENSP00000362573
ENSG00000136944	LMX1B	4010	ENSP00000453580
ENSG00000136944	LMX1B	4010	ENSP00000347684
ENSG00000196876	SCN8A	6334	ENSP00000486828
ENSG00000196876	SCN8A	6334	ENSP00000492157
ENSG00000196876	SCN8A	6334	
ENSG00000196876	SCN8A	6334	ENSP00000490470
ENSG00000196876	SCN8A	6334	ENSP00000346534
ENSG00000196876	SCN8A	6334	ENSP00000347255
ENSG00000196876	SCN8A	6334	ENSP00000476447
ENSG00000196876	SCN8A	6334	ENSP00000487583
ENSG00000196876	SCN8A	6334	ENSP00000447567
ENSG00000196876	SCN8A	6334	ENSP00000490580
ENSG00000196876	SCN8A	6334	
ENSG00000196876	SCN8A	6334	
ENSG00000196876	SCN8A	6334	
ENSG00000196876	SCN8A	6334	
ENSG00000196876	SCN8A	6334	ENSP00000440360
ENSG00000153187	HNRNPU	3192	ENSP00000492573
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000492620
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491903
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000410728
ENSG00000153187	HNRNPU	3192	ENSP00000491340
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000482621
ENSG00000153187	HNRNPU	3192	ENSP00000492010
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491685
ENSG00000153187	HNRNPU	3192	ENSP00000479468
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491294
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491601
ENSG00000153187	HNRNPU	3192	ENSP00000491263
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491491
ENSG00000153187	HNRNPU	3192	ENSP00000491807
ENSG00000153187	HNRNPU	3192	ENSP00000491305
ENSG00000153187	HNRNPU	3192	ENSP00000283179
ENSG00000153187	HNRNPU	3192	ENSP00000490988
ENSG00000153187	HNRNPU	3192	
ENSG00000153187	HNRNPU	3192	ENSP00000491215
ENSG00000153187	HNRNPU	3192	ENSP00000393151
ENSG00000149970	CNKSR2	22866	ENSP00000279451
ENSG00000149970	CNKSR2	22866	ENSP00000368824
ENSG00000149970	CNKSR2	22866	
ENSG00000149970	CNKSR2	22866	
ENSG00000149970	CNKSR2	22866	
ENSG00000149970	CNKSR2	22866	ENSP00000444633
ENSG00000149970	CNKSR2	22866	ENSP00000397906
ENSG00000250120	PCDHA10	56139	ENSP00000421030
ENSG00000250120	PCDHA10	56139	ENSP00000304234
ENSG00000250120	PCDHA10	56139	ENSP00000478748
ENSG00000251664	PCDHA12	56137	ENSP00000381628
ENSG00000251664	PCDHA12	56137	ENSP00000481404
ENSG00000124767	GLO1	2739	
ENSG00000124767	GLO1	2739	ENSP00000362463
ENSG00000004866	ST7	7982	ENSP00000377092
ENSG00000004866	ST7	93655	ENSP00000377092
ENSG00000004866	ST7	7982	ENSP00000265437
ENSG00000004866	ST7	93655	ENSP00000265437
ENSG00000004866	ST7	7982	ENSP00000377097
ENSG00000004866	ST7	93655	ENSP00000377097
ENSG00000004866	ST7	7982	ENSP00000390830
ENSG00000004866	ST7	93655	ENSP00000390830
ENSG00000004866	ST7	7982	ENSP00000325673
ENSG00000004866	ST7	93655	ENSP00000325673
ENSG00000004866	ST7	7982	ENSP00000377095
ENSG00000004866	ST7	93655	ENSP00000377095
ENSG00000004866	ST7	7982	ENSP00000392876
ENSG00000004866	ST7	93655	ENSP00000392876
ENSG00000004866	ST7	7982	ENSP00000391444
ENSG00000004866	ST7	93655	ENSP00000391444
ENSG00000004866	ST7	7982	ENSP00000402934
ENSG00000004866	ST7	93655	ENSP00000402934
ENSG00000004866	ST7	7982	ENSP00000416858
ENSG00000004866	ST7	93655	ENSP00000416858
ENSG00000004866	ST7	7982	ENSP00000411118
ENSG00000004866	ST7	93655	ENSP00000411118
ENSG00000004866	ST7	7982	ENSP00000414031
ENSG00000004866	ST7	93655	ENSP00000414031
ENSG00000004866	ST7	7982	ENSP00000413601
ENSG00000004866	ST7	93655	ENSP00000413601
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	ENSP00000393040
ENSG00000004866	ST7	93655	ENSP00000393040
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	ENSP00000377089
ENSG00000004866	ST7	93655	ENSP00000377089
ENSG00000004866	ST7	7982	ENSP00000420052
ENSG00000004866	ST7	93655	ENSP00000420052
ENSG00000004866	ST7	7982	ENSP00000419715
ENSG00000004866	ST7	93655	ENSP00000419715
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	ENSP00000377093
ENSG00000004866	ST7	93655	ENSP00000377093
ENSG00000004866	ST7	7982	ENSP00000377090
ENSG00000004866	ST7	93655	ENSP00000377090
ENSG00000004866	ST7	7982	ENSP00000388698
ENSG00000004866	ST7	93655	ENSP00000388698
ENSG00000004866	ST7	7982	ENSP00000419516
ENSG00000004866	ST7	93655	ENSP00000419516
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000004866	ST7	7982	
ENSG00000004866	ST7	93655	
ENSG00000157637	SLC38A10	124565	ENSP00000363891
ENSG00000157637	SLC38A10	124565	
ENSG00000157637	SLC38A10	124565	ENSP00000437601
ENSG00000157637	SLC38A10	124565	ENSP00000458273
ENSG00000157637	SLC38A10	124565	
ENSG00000157637	SLC38A10	124565	
ENSG00000157637	SLC38A10	124565	ENSP00000288439
ENSG00000157637	SLC38A10	124565	
ENSG00000157637	SLC38A10	124565	ENSP00000444523
ENSG00000157637	SLC38A10	124565	ENSP00000439115
ENSG00000157637	SLC38A10	124565	
ENSG00000198752	CDC42BPB	9578	ENSP00000355237
ENSG00000198752	CDC42BPB	9578	
ENSG00000198752	CDC42BPB	9578	
ENSG00000198752	CDC42BPB	9578	
ENSG00000198752	CDC42BPB	9578	
ENSG00000198752	CDC42BPB	9578	ENSP00000453384
ENSG00000198752	CDC42BPB	9578	
ENSG00000198752	CDC42BPB	9578	ENSP00000489452
ENSG00000198752	CDC42BPB	9578	
ENSG00000198648	STK39	27347	
ENSG00000198648	STK39	27347	ENSP00000348278
ENSG00000198648	STK39	27347	
ENSG00000119715	ESRRB	2103	ENSP00000424992
ENSG00000119715	ESRRB	2103	ENSP00000423004
ENSG00000119715	ESRRB	2103	
ENSG00000119715	ESRRB	2103	ENSP00000370270
ENSG00000119715	ESRRB	2103	ENSP00000451658
ENSG00000119715	ESRRB	2103	
ENSG00000119715	ESRRB	2103	
ENSG00000119715	ESRRB	2103	ENSP00000422488
ENSG00000116748	AMPD1	270	ENSP00000489753
ENSG00000116748	AMPD1	270	ENSP00000430075
ENSG00000116748	AMPD1	270	ENSP00000358551
ENSG00000116748	AMPD1	270	
ENSG00000116748	AMPD1	270	
ENSG00000116748	AMPD1	270	
ENSG00000116748	AMPD1	270	
ENSG00000170788	DYDC1	143241	ENSP00000361278
ENSG00000170788	DYDC1	143241	ENSP00000361276
ENSG00000170788	DYDC1	143241	ENSP00000414798
ENSG00000170788	DYDC1	143241	ENSP00000388160
ENSG00000170788	DYDC1	143241	ENSP00000402890
ENSG00000138639	ARHGAP24	83478	ENSP00000378611
ENSG00000138639	ARHGAP24	83478	ENSP00000423206
ENSG00000138639	ARHGAP24	83478	
ENSG00000138639	ARHGAP24	83478	
